product_type,price,stock_levels,original_demand,demand_new,demand_increase,delay_risk_after,profit,profit_after,decision,scenario
skincare,55.59,189,810,850.5,40.5,1,47893.707651690296,47887.35820555933,Change Supplier,High Delay
skincare,26.32,60,476,499.8,23.80000000000001,0,11958.1444855957,11956.56836845527,Reorder Stock,High Demand
haircare,60.65,40,110,115.5,5.5,1,7197.9010770071,7188.97326340781,Change Supplier,High Delay
skincare,73.5,56,488,512.4,24.399999999999977,0,32513.1721374245,32507.74500676695,Reorder Stock,High Demand
haircare,42.39,100,113,118.65,5.650000000000006,1,4337.703408787,4334.2570398657,Change Supplier,High Delay
cosmetics,31.65,183,2,2.1,0.10000000000000009,0,-36.76978619009999,-46.42683160911,Reduce Cost,Cost Increase
haircare,42.75,19,341,358.05,17.05000000000001,1,14328.8337791266,14324.32604763926,Reorder Stock,High Demand
skincare,57.02,63,506,531.3000000000001,25.300000000000068,1,30631.400678112,30626.9305757232,Reorder Stock,High Demand
cosmetics,21.18,152,849,891.45,42.450000000000045,0,18482.1962374966,18477.23300664626,Reorder Stock,High Demand
cosmetics,52.02,187,258,270.90000000000003,12.900000000000034,0,12251.4360268137,12244.13308009507,Reduce Cost,Cost Increase
cosmetics,73.33,182,281,295.05,14.050000000000011,0,22417.2759781868,22406.90200890548,Reduce Cost,Cost Increase
haircare,16.3,135,657,689.85,32.85000000000002,0,10506.8588290416,10499.39280874576,Reorder Stock,High Demand
skincare,10.41,3,357,374.85,17.850000000000023,1,3375.004825652,3372.3761410172,Reorder Stock,High Demand
skincare,88.32,151,5,5.25,0.25,1,422.2472804416,420.11627638576,Change Supplier,High Delay
skincare,98.56,78,764,802.2,38.200000000000045,0,70641.0855373793,70635.95284231723,Reorder Stock,High Demand
haircare,45.14,154,341,358.05,17.05000000000001,0,16863.097086525002,16860.2914987775,Reduce Cost,Cost Increase
haircare,35.77,160,553,580.65,27.649999999999977,0,19095.186171543603,19092.14626119796,Reduce Cost,Cost Increase
cosmetics,30.21,13,93,97.65,4.650000000000006,1,2867.5881700536,2858.02240955896,Reorder Stock,High Demand
cosmetics,72.07,149,99,103.95,4.950000000000003,0,6415.1835973384,6409.43886417224,Reduce Cost,Cost Increase
cosmetics,72.12,90,878,921.9,43.89999999999998,0,64683.309890756296,64679.855916631925,Reorder Stock,High Demand
skincare,10.62,174,158,165.9,7.900000000000006,0,1492.2710393338,1482.47453436718,Reduce Cost,Cost Increase
skincare,46.25,198,558,585.9,27.899999999999977,1,25904.3697010316,25900.63398203476,Change Supplier,High Delay
haircare,32.26,33,626,657.3000000000001,31.300000000000068,0,19547.3387767571,19542.51009963281,Reorder Stock,High Demand
skincare,69.42,187,994,1043.7,49.700000000000045,0,64489.5591188356,64481.57134141916,Reorder Stock,High Demand
haircare,45.27,28,961,1009.05,48.049999999999955,1,44151.4733038006,44145.60311698067,Reorder Stock,High Demand
skincare,46.28,26,537,563.85,26.850000000000023,1,23199.1406557242,23192.83654059662,Reorder Stock,High Demand
skincare,57.07,180,265,278.25,13.25,1,16036.3041480075,16027.45653880825,Change Supplier,High Delay
haircare,42.97,46,898,942.9,44.89999999999998,1,35791.8693870332,35788.06716313652,Reorder Stock,High Demand
haircare,43.02,151,974,1022.7,48.700000000000045,1,44553.649964431104,44550.77559457421,Reorder Stock,High Demand
haircare,42.42,122,262,275.1,13.100000000000023,1,10457.7766610125,10446.58223461375,Change Supplier,High Delay
haircare,79.92,48,510,535.5,25.5,0,42274.7978336929,42264.76589786219,Reorder Stock,High Demand
skincare,37.82,105,870,913.5,43.5,1,31848.6423907622,31846.47556283842,Reorder Stock,High Demand
haircare,26.09,125,610,640.5,30.5,0,16253.5872623974,16250.36076913714,Reorder Stock,High Demand
haircare,74.42,127,511,536.5500000000001,25.550000000000068,1,41103.2418936923,41100.35750726153,Change Supplier,High Delay
cosmetics,81.63,65,849,891.45,42.450000000000045,0,72393.6492471746,72386.02271389206,Reorder Stock,High Demand
cosmetics,37.72,18,111,116.55,5.549999999999997,1,4225.5363739742,4219.80021737162,Reorder Stock,High Demand
skincare,26.93,114,919,964.95,45.950000000000045,0,23805.5764464676,23795.13527981436,Reorder Stock,High Demand
haircare,72.65,20,97,101.85,4.849999999999994,0,6365.053139263399,6356.11813428974,Reduce Cost,Cost Increase
haircare,40.4,27,617,647.85,30.850000000000023,0,23629.8002758584,23622.24942104424,Reorder Stock,High Demand
cosmetics,17.38,128,539,565.95,26.950000000000045,0,9289.0289214289,9287.21242417179,Reduce Cost,Cost Increase
cosmetics,49.26,153,159,166.95000000000002,7.950000000000017,1,7612.890294448101,7604.789408292911,Change Supplier,High Delay
haircare,60.96,1,847,889.35,42.35000000000002,0,55397.9062939409,55390.772587534986,Reorder Stock,High Demand
skincare,18.43,73,389,408.4500000000001,19.450000000000102,0,7201.9005986013,7191.24645586143,Reorder Stock,High Demand
haircare,12.68,125,342,359.1,17.100000000000023,1,4547.125680398,4545.5064562378,Change Supplier,High Delay
skincare,33.71,3,849,891.45,42.450000000000045,0,27764.4904622136,27753.99248763496,Reorder Stock,High Demand
haircare,7.57,21,942,989.1,47.10000000000002,0,7261.1451682874995,7258.05076181625,Reorder Stock,High Demand
cosmetics,9.09,108,75,78.75,3.75,1,579.0968625730001,574.6072970303001,Change Supplier,High Delay
skincare,95.88,148,121,127.05,6.049999999999997,0,11471.1534479189,11465.21583971079,Reduce Cost,Cost Increase
haircare,31.69,118,80,84.0,4.0,1,2524.1882593423,2520.18573987653,Change Supplier,High Delay
cosmetics,23.46,69,225,236.25,11.25,1,5375.0412691406,5371.79075585466,Change Supplier,High Delay
cosmetics,70.86,38,171,179.55,8.550000000000011,1,11688.4390357133,11684.11022668463,Change Supplier,High Delay
skincare,40.9,59,635,666.75,31.75,0,26770.887774873703,26763.47413406107,Reorder Stock,High Demand
skincare,64.75,116,286,300.3,14.300000000000011,1,19820.5091994166,19816.31135595826,Change Supplier,High Delay
cosmetics,16.24,148,572,600.6,28.600000000000023,1,8672.4568768847,8663.90178547317,Change Supplier,High Delay
skincare,96.28,55,77,80.85000000000001,3.8500000000000085,0,7143.7411243107,7140.95333524177,Reduce Cost,Cost Increase
skincare,62.56,151,90,94.5,4.5,1,5223.8573435275,5220.51777378025,Change Supplier,High Delay
cosmetics,64.28,129,163,171.15,8.150000000000006,1,10601.1723697487,10596.12620592357,Change Supplier,High Delay
skincare,73.55,51,120,126.0,6.0,0,8066.032020748199,8057.473956623019,Reduce Cost,Cost Increase
skincare,55.01,179,193,202.65,9.650000000000006,1,10010.9726133802,10005.85139341822,Change Supplier,High Delay
cosmetics,35.09,26,422,443.1,21.100000000000023,1,15508.0477872238,15501.12492474618,Reorder Stock,High Demand
haircare,71.25,140,760,798.0,38.0,0,51351.7640964631,51346.69937450941,Reorder Stock,High Demand
skincare,85.06,2,557,584.85,27.850000000000023,0,46598.110316787,46592.9509697657,Reorder Stock,High Demand
skincare,72.83,50,208,218.4,10.400000000000006,1,13789.3697759272,13784.22273411992,Change Supplier,High Delay
cosmetics,81.24,140,722,758.1,36.10000000000002,1,62060.2985453402,62048.81133527422,Reorder Stock,High Demand
cosmetics,68.87,9,966,1014.3,48.299999999999955,1,67420.0768891068,67412.80672761748,Reorder Stock,High Demand
skincare,24.08,80,339,355.95,16.94999999999999,0,8774.7114859136,8768.74110160496,Reduce Cost,Cost Increase
haircare,53.55,162,492,516.6,24.600000000000023,1,27302.2530780155,27297.88364321705,Change Supplier,High Delay
skincare,63.26,162,179,187.95,8.949999999999989,1,12402.5395556312,12399.54072479432,Change Supplier,High Delay
haircare,38.29,42,79,82.95,3.950000000000003,1,2705.8318849523,2695.19469284753,Change Supplier,High Delay
cosmetics,94.7,71,676,709.8000000000001,33.80000000000007,1,66088.74359464471,66082.86575440917,Reorder Stock,High Demand
skincare,92.57,34,829,870.45,41.450000000000045,1,72896.74760389769,72890.00914118746,Reorder Stock,High Demand
haircare,22.89,31,481,505.05,24.05000000000001,1,11926.1565650641,11919.49885887051,Reorder Stock,High Demand
haircare,79.52,168,199,208.95,9.949999999999989,0,15184.4288977127,15179.09757998397,Reduce Cost,Cost Increase
haircare,88.23,100,767,805.35,38.35000000000002,1,72965.7858129839,72962.48236378228,Reorder Stock,High Demand
skincare,74.09,73,678,711.9,33.89999999999998,1,50301.1525165427,50293.33495789697,Reorder Stock,High Demand
haircare,57.19,121,910,955.5,45.5,1,54436.5094543433,54432.29845397763,Reorder Stock,High Demand
skincare,13.79,123,784,823.2,39.200000000000045,1,10711.5255415129,10704.612507864187,Reorder Stock,High Demand
haircare,64.74,131,665,698.25,33.25,1,44471.0397318715,44466.149034058646,Reorder Stock,High Demand
skincare,40.61,62,519,544.95,25.950000000000045,1,21639.6205080626,21630.900174468858,Reorder Stock,High Demand
skincare,26.65,186,794,833.7,39.700000000000045,0,22685.8765904458,22676.809000290377,Reduce Cost,Cost Increase
cosmetics,9.39,93,739,775.95,36.950000000000045,1,6364.2213313524,6357.53846728764,Reorder Stock,High Demand
haircare,11.5,89,814,854.7,40.700000000000045,0,9706.1408373666,9702.32350000326,Reorder Stock,High Demand
haircare,16.56,5,354,371.7,17.69999999999999,1,6136.2117110747,6125.55380898217,Reorder Stock,High Demand
skincare,82.82,57,421,442.05,21.05000000000001,1,32893.4851810914,32884.765729800536,Reorder Stock,High Demand
skincare,71.89,22,886,930.3,44.299999999999955,1,61202.3937322589,61193.75950998479,Reorder Stock,High Demand
skincare,64.06,41,897,941.85,44.85000000000002,1,57689.9183673711,57683.17880560821,Reorder Stock,High Demand
haircare,84.19,38,86,90.3,4.299999999999997,1,7068.7997802329,7063.24210085619,Change Supplier,High Delay
haircare,60.56,83,86,90.3,4.299999999999997,1,5129.7880222795,5124.03126680745,Change Supplier,High Delay
haircare,35.04,123,569,597.45,28.450000000000045,1,18039.258150235102,18036.50044625861,Change Supplier,High Delay
haircare,46.12,177,526,552.3000000000001,26.300000000000068,1,23890.470436167,23887.9866734837,Change Supplier,High Delay
haircare,60.04,171,867,910.35,43.35000000000002,0,56612.5383818314,56609.014108414536,Reorder Stock,High Demand
haircare,80.61,156,82,86.10000000000001,4.1000000000000085,1,6927.716358200601,6924.30076022066,Change Supplier,High Delay
haircare,55.76,140,902,947.1,45.10000000000002,1,52879.9928474073,52870.85985424803,Reorder Stock,High Demand
haircare,11.33,107,772,810.6,38.60000000000002,0,8016.6183106763,8011.89046364393,Reorder Stock,High Demand
skincare,87.86,113,550,577.5,27.5,0,48826.9670017672,48822.77382114392,Reorder Stock,High Demand
cosmetics,13.19,4,395,414.75,19.75,0,5442.0376747972,5435.970126776921,Reorder Stock,High Demand
cosmetics,88.21,113,509,534.45,25.450000000000045,1,47265.422392116896,47259.09564332859,Change Supplier,High Delay
cosmetics,69.52,127,670,703.5,33.5,0,42713.1612529674,42708.37910516414,Reorder Stock,High Demand
skincare,44.7,64,927,973.35,46.35000000000002,1,38687.5790503224,38684.70952685464,Reorder Stock,High Demand
haircare,29.42,136,429,450.4500000000001,21.450000000000102,0,12127.3540613629,12121.24982579919,Reduce Cost,Cost Increase
skincare,27.31,178,851,893.5500000000001,42.55000000000007,0,25112.232733636098,25104.677846999708,Reduce Cost,Cost Increase
skincare,65.24,25,976,1024.8,48.799999999999955,1,57270.814490206896,57261.52327832759,Reorder Stock,High Demand
skincare,28.18,42,746,783.3000000000001,37.30000000000007,1,23044.3528962847,23038.93918191317,Reorder Stock,High Demand
haircare,22.2,171,970,1018.5,48.5,0,19607.4103890665,19599.247552273147,Reorder Stock,High Demand
cosmetics,10.17,182,544,571.2,27.200000000000045,0,5611.3758898949,5604.69201998439,Reduce Cost,Cost Increase
skincare,38.65,158,576,604.8000000000001,28.800000000000068,1,20119.9832173108,20109.35568924188,Change Supplier,High Delay
haircare,57.2,178,956,1003.8,47.799999999999955,1,57416.6217111797,57413.28610579767,Reorder Stock,High Demand
haircare,41.74,112,384,403.2000000000001,19.200000000000102,1,15168.4194267085,15160.00537767935,Change Supplier,High Delay
haircare,87.58,28,681,715.0500000000001,34.05000000000007,0,64759.6966642813,64753.29088010943,Reorder Stock,High Demand
cosmetics,12.55,31,4,4.2,0.20000000000000018,0,-8.126024827399995,-14.459800910140004,Reduce Cost,Cost Increase
haircare,72.65,89,122,128.1,6.099999999999994,1,9318.1021852938,9311.13904512318,Change Supplier,High Delay
skincare,51.22,2,367,385.35,18.350000000000023,1,18951.455860144502,18949.42602135895,Reorder Stock,High Demand
cosmetics,65.32,116,634,665.7,31.700000000000045,1,37290.6607588586,37280.30094034446,Reorder Stock,High Demand
haircare,49.85,115,915,960.75,45.75,0,49802.7472731488,49798.63248406368,Reorder Stock,High Demand
skincare,98.29,33,318,333.90000000000003,15.900000000000034,1,32568.358740564,32564.9862094204,Reorder Stock,High Demand
haircare,20.49,61,412,432.6,20.600000000000023,1,7965.256921447301,7962.79362249203,Reorder Stock,High Demand
skincare,34.9,60,216,226.8,10.800000000000011,1,7203.7249001413,7196.31044115543,Change Supplier,High Delay
skincare,20.41,144,509,534.45,25.450000000000045,0,11242.687606424,11235.8901283664,Reduce Cost,Cost Increase
skincare,31.09,158,182,191.1,9.099999999999994,0,5199.2415334364005,5196.29822088004,Reduce Cost,Cost Increase
skincare,85.71,92,349,366.45,17.44999999999999,1,29716.906589655,29709.4940102205,Change Supplier,High Delay
cosmetics,93.84,150,266,279.3,13.300000000000011,1,24138.4609592676,24128.26460089436,Change Supplier,High Delay
skincare,27.08,9,214,224.7,10.699999999999989,1,5922.407174329,5914.4674595619,Reorder Stock,High Demand
skincare,38.12,139,970,1018.5,48.5,1,36458.5008013491,36452.61441718401,Reorder Stock,High Demand
haircare,13.98,81,344,361.2,17.19999999999999,1,4417.2643874316,4414.25700817476,Change Supplier,High Delay
cosmetics,16.07,132,198,207.9,9.900000000000006,0,2841.1962006071,2836.9121245678098,Reduce Cost,Cost Increase
skincare,45.26,164,880,924.0,44.0,1,40135.9415609387,40125.49033993257,Reorder Stock,High Demand
skincare,63.72,35,739,775.95,36.950000000000045,1,42477.4000976696,42469.47282903656,Reorder Stock,High Demand
cosmetics,33.22,47,457,479.85,22.850000000000023,1,16625.543146531498,16619.29354988465,Reorder Stock,High Demand
haircare,56.57,4,897,941.85,44.85000000000002,1,47831.953069633,47827.8337045963,Reorder Stock,High Demand
haircare,74.89,64,854,896.7,42.700000000000045,0,59330.1622984681,59322.79103851492,Reorder Stock,High Demand
haircare,60.84,7,804,844.2,40.200000000000045,1,48112.4306781382,48107.038283852016,Reorder Stock,High Demand
skincare,19.73,101,643,675.15,32.14999999999998,1,12936.300969299398,12928.17018432934,Reorder Stock,High Demand
haircare,65.23,69,178,186.9,8.900000000000006,0,10732.6636647027,10728.859112772969,Reduce Cost,Cost Increase
skincare,39.68,188,684,718.2,34.200000000000045,1,26014.0719356822,26010.22738975042,Change Supplier,High Delay
haircare,40.46,92,360,378.0,18.0,0,14745.3317072459,14738.12526597049,Reduce Cost,Cost Increase
skincare,72.7,122,258,270.90000000000003,12.900000000000034,0,16996.244783493,16991.5452206423,Reduce Cost,Cost Increase
haircare,64.27,147,313,328.65000000000003,15.650000000000034,0,21240.1805076079,21231.74065266869,Reduce Cost,Cost Increase
haircare,88.78,116,55,57.75,2.75,1,4986.4448197213,4980.4963276934295,Change Supplier,High Delay
skincare,44.4,4,659,691.95,32.950000000000045,0,32050.4447070045,32044.55344860495,Reorder Stock,High Demand
skincare,52.75,20,900,945.0,45.0,1,48358.289723056696,48353.36061716237,Reorder Stock,High Demand
skincare,13.99,175,788,827.4000000000001,39.40000000000009,1,10937.2417166327,10927.80385859597,Change Supplier,High Delay
haircare,63.96,45,232,243.6,11.599999999999994,0,13848.7664273146,13842.79977734606,Reorder Stock,High Demand
haircare,79.71,105,853,895.6500000000001,42.65000000000009,1,72995.43842830251,72985.25783213276,Reorder Stock,High Demand
skincare,96.21,95,806,846.3000000000001,40.30000000000007,0,78255.29907163119,78246.66147639432,Reorder Stock,High Demand
skincare,19.75,83,405,425.25,20.25,1,8624.990015524,8618.6427153764,Reorder Stock,High Demand
skincare,94.03,17,194,203.7,9.699999999999989,0,18374.2028971444,18363.01297705884,Reorder Stock,High Demand
haircare,77.69,129,182,191.1,9.099999999999994,1,15014.9397441902,15005.29755550922,Change Supplier,High Delay
skincare,30.76,137,312,327.6,15.600000000000023,0,10019.0737788542,10008.29314623962,Reduce Cost,Cost Increase
haircare,42.97,0,203,213.15,10.150000000000006,0,7928.5536146403,7918.86258140433,Reorder Stock,High Demand
skincare,23.12,58,620,651.0,31.0,1,13355.9023827133,13347.38133448463,Reorder Stock,High Demand
haircare,74.31,50,249,261.45,12.449999999999989,1,19410.5343305089,19405.26209585979,Reorder Stock,High Demand
haircare,28.82,94,836,877.8000000000001,41.80000000000007,1,26138.8240546197,26134.65874028167,Reorder Stock,High Demand
haircare,22.49,69,860,903.0,43.0,0,18830.8472021284,18825.58776424124,Reorder Stock,High Demand
haircare,74.01,47,753,790.65,37.64999999999998,0,60302.6048394708,60299.22610701788,Reorder Stock,High Demand
cosmetics,19.31,12,853,895.6500000000001,42.65000000000009,1,16232.2357296953,16226.977268964829,Reorder Stock,High Demand
